Name,Condition,variable,value,FA
12,PPARa_HNF4a,18:2_16:0,2.2336408724250028,16:0
1,pLV_NT,18:1_18:0,0.09029808855657004,18:0
2,pLV_HNF4a,18:1_18:0,1.2511109423343303,18:0
3,PPARa_NT,18:1_18:0,0.806074024339158,18:0
4,PPARa_HNF4a,18:1_18:0,0.631439828750399,18:0
5,pLV_NT,18:1_18:0,0.8741662968015438,18:0
6,pLV_HNF4a,18:1_18:0,1.0031309941342943,18:0
7,PPARa_NT,18:1_18:0,0.6965531237935669,18:0
8,PPARa_HNF4a,18:1_18:0,0.8056627406825035,18:0
9,pLV_NT,18:1_18:0,0.7727355563754256,18:0
10,pLV_HNF4a,18:1_18:0,0.8388759867586543,18:0
11,PPARa_NT,18:1_18:0,0.52665629062923,18:0
12,PPARa_HNF4a,18:1_18:0,0.6702824174798651,18:0
