Name,Condition,variable,value,FA
10,Cold,18:1_22:1,0.644884967339747,18:1
11,Cold,18:1_22:1,0.632994472241243,18:1
12,Cold,18:1_22:1,0.599257880621341,18:1
1,RT,18:1_23:0,1.24981387673429,18:1
2,RT,18:1_23:0,0.694378068054084,18:1
3,RT,18:1_23:0,1.57619727996767,18:1
4,RT,18:1_23:0,1.45241385375877,18:1
5,RT,18:1_23:0,1.50580537096689,18:1
6,RT,18:1_23:0,1.39125977678742,18:1
7,Cold,18:1_23:0,2.1272647605374,18:1
8,Cold,18:1_23:0,2.02343055847146,18:1
9,Cold,18:1_23:0,2.08697764938206,18:1
10,Cold,18:1_23:0,1.55976058729857,18:1
11,Cold,18:1_23:0,1.67944108637916,18:1
12,Cold,18:1_23:0,1.82388531362391,18:1
1,RT,18:1_24:0,2.80684680529472,18:1
2,RT,18:1_24:0,2.16517407341156,18:1
3,RT,18:1_24:0,3.45945583812097,18:1
4,RT,18:1_24:0,3.72898649485379,18:1
5,RT,18:1_24:0,3.8917929661532096,18:1
6,RT,18:1_24:0,2.98989028053787,18:1
7,Cold,18:1_24:0,4.49653272520292,18:1
8,Cold,18:1_24:0,3.84564958612713,18:1
9,Cold,18:1_24:0,4.52716590731906,18:1
10,Cold,18:1_24:0,3.70513560098334,18:1
11,Cold,18:1_24:0,3.83239435736954,18:1
12,Cold,18:1_24:0,3.94406583804676,18:1
1,RT,18:1_24:1,5.0057535144325,18:1
2,RT,18:1_24:1,2.65518192880769,18:1
3,RT,18:1_24:1,5.71950125491194,18:1
4,RT,18:1_24:1,5.87035787599803,18:1
5,RT,18:1_24:1,4.97192835870786,18:1
6,RT,18:1_24:1,4.23682766773337,18:1
7,Cold,18:1_24:1,6.44672080244407,18:1
8,Cold,18:1_24:1,7.63665690871357,18:1
9,Cold,18:1_24:1,6.01446946890589,18:1
10,Cold,18:1_24:1,5.22828965986075,18:1
11,Cold,18:1_24:1,5.9334652732079,18:1
12,Cold,18:1_24:1,6.23529172939426,18:1
1,RT,18:2_22:0,0.962388303571322,18:2
2,RT,18:2_22:0,0.495739330480755,18:2
3,RT,18:2_22:0,1.40479319945325,18:2
4,RT,18:2_22:0,1.10091996062784,18:2
5,RT,18:2_22:0,0.961966052909011,18:2
6,RT,18:2_22:0,1.15345113452628,18:2
7,Cold,18:2_22:0,1.22956341927909,18:2
8,Cold,18:2_22:0,1.2436088122417,18:2
9,Cold,18:2_22:0,1.43460612206568,18:2
10,Cold,18:2_22:0,1.17951771316672,18:2
11,Cold,18:2_22:0,1.22474582264542,18:2
12,Cold,18:2_22:0,1.12571922459373,18:2
1,RT,18:2_24:1,1.43210543022891,18:2
2,RT,18:2_24:1,0.742274595281554,18:2
3,RT,18:2_24:1,1.65219713514355,18:2
4,RT,18:2_24:1,1.6883686755844,18:2
5,RT,18:2_24:1,1.36482115881541,18:2
6,RT,18:2_24:1,1.34469758401525,18:2
7,Cold,18:2_24:1,1.78989025271501,18:2
8,Cold,18:2_24:1,2.365558337967,18:2
9,Cold,18:2_24:1,1.84441635673671,18:2
10,Cold,18:2_24:1,1.52209184935787,18:2
11,Cold,18:2_24:1,1.76737826348209,18:2
12,Cold,18:2_24:1,2.00688209526645,18:2
1,RT,17:1_23:1,0.0254250425924887,17:1
2,RT,17:1_23:1,0.0212202934232256,17:1
3,RT,17:1_23:1,0.0317723906094008,17:1
4,RT,17:1_23:1,0.0362320577419179,17:1
5,RT,17:1_23:1,0.0178295432220205,17:1
6,RT,17:1_23:1,0.02027499119829,17:1
7,Cold,17:1_23:1,0.0313730289948399,17:1
8,Cold,17:1_23:1,0.0409477242652117,17:1
9,Cold,17:1_23:1,0.0335195289768882,17:1
10,Cold,17:1_23:1,0.0201550974047265,17:1
11,Cold,17:1_23:1,0.0285472361478721,17:1
12,Cold,17:1_23:1,0.0313264150769222,17:1
1,RT,18:1_20:0,0.18666846627642,18:1
2,RT,18:1_20:0,0.102903380556326,18:1
3,RT,18:1_20:0,0.17278551982584,18:1
4,RT,18:1_20:0,0.236938287844562,18:1
5,RT,18:1_20:0,0.184857681263305,18:1
6,RT,18:1_20:0,0.11644688474562,18:1
7,Cold,18:1_20:0,0.152900026821258,18:1
8,Cold,18:1_20:0,0.242452539490002,18:1
9,Cold,18:1_20:0,0.186052762351033,18:1
10,Cold,18:1_20:0,0.155497095390886,18:1
11,Cold,18:1_20:0,0.153762927271629,18:1
12,Cold,18:1_20:0,0.219092152788475,18:1
1,RT,18:1_21:0,0.110222220683414,18:1
2,RT,18:1_21:0,0.0619941308126075,18:1
